Num,场景,思维,标签
4890,你发现你辛辛苦苦做的PPT，自己没有保存下来。,先看看有没有什么能找回的办法吧，没有的话我还得赶紧趁着我的记忆没有完全消失，再做一份。,非扭曲
4891,很不幸，你最近很难受，还没查出来具体疾病。,可能就是最近压力太大了，多休息几天就好了，给自己放一个小假吧！,非扭曲
4892,考试成绩下来了，你的学分绩又下降了，导员跟你说可能被开除。,果然，我就是学校里的废物，该被淘汰的那个人。,乱贴标签
4893,你14岁的女儿最近逃学，并且经常对你撒谎。,女儿最近怎么满嘴谎话，我要是不管她，任由她一直这样骗我，肯定会成一个大骗子的,乱贴标签
4894,父母年纪都即将六十岁，常年务农都一身病，最近经常说好累好累,我这么没用无能，他们还不如没有我中国累赘呢。,情绪化推理
4895,你有一个朋友相处两年，现在最近几周并没有和你联系。,他可能比较忙，过一阵我要和他好好叙叙旧。,非扭曲
4896,早上起床，本来想多睡一会儿，起来发现迟到了。,我的公司有我这样的员工真是不幸,个人化归责
4897,周围的人跟别人说了你喜欢隔壁班男生的秘密，还传到了你的耳朵里。,他也可能对我有好感，不管现在知不知道都无所谓，因为总有一天会明了的。,非扭曲
4898,最近工作很忙，你的孩子疏于照顾，你感觉缺少了对孩子的陪伴。,以后的日子都要这么过下去，永远要兼顾工作和家庭，以后也做不到两头兼顾的，明天也会是这样痛苦的境地。,算命
4899,很不幸，你最近很难受，还没查出来具体疾病。,现在我的生活有了些许改善，感觉就像开了一个永远无法愈合的伤口，再次感受到所有的痛苦。,情绪化推理
4900,父母有些过度干涉你的生活了，你最近做的事情，父母经常过问。,父母过问我是因为觉得我不让人放心，我有时候挺粗心大意的。,个人化归责
4901,你和最要好的朋友发生了争执，你们互不相让，表示要绝交。,他和我吵架了，他会向别人说我的坏话,读心术
4902,同事或者领导，又给你增加了新的工作任务,天天工作，烦死了，上班真是一件难熬又讨厌的事,情绪化推理
4903,你看到别人周末一起出去玩，却没有人叫你出去玩。,如果我可以分裂出另外一个人格，这样，就不会孤单了,情绪化推理
4904,你并不是一个长得好看的孩子，你感到有些自卑。,我长得不好看，以后还是不要照镜子了，照镜子太可怕了。,情绪化推理
4905,你很辛苦做的事情，同事直接把功劳接过去了。,凭什么他可以一声不吭地抢走我的劳动成果？好不甘心，上班果然令人厌烦。,情绪化推理
4906,感觉经常无法达到母亲的要求,母亲的不断要求使我感觉不堪重负，无论我做什么都不能使她开心，有时候我真想一死了之,情绪化推理
4907,你面对校园各种各样的活动，充满了兴趣，却又担心失败,我不知道为什么我一直这样做。我永远无法说出我需要说的话。我做不到。我就是做不到。,过度泛化
4908,走在路上你感觉饿了，但周围一家饭店都没有,我现在就点个外卖，这样等我到家就可以吃到热乎乎的饭了,非扭曲
4909,你努力竞选学生会主席，没有当选。,原来我一直在争一个本来也不属于自己的东西，我真是个跳梁小丑，可笑至极,乱贴标签
4910,父母最近在吵架，没有太管你。,根本不会在乎我的感受，就算我死了都不会有人在乎。,算命
4911,你正在考研，压力很大，你很担心。,我成天忧心忡忡，也不努力，学也学不好，就这样下去吧，能考上才怪。,算命
4912,父母有些过度干涉你的生活了，你最近做的事情，父母经常过问。,全天下父母一个样，他么不会在乎我们小孩开不开心,过度泛化
4913,你最近怀孕了，感觉很难受。,伟大的妈妈就应该遇到困难自己扛住，为母则刚，我自己一个人也可以的,非扭曲
4914,最近工作很忙，你的孩子疏于照顾，你感觉缺少了对孩子的陪伴。,最近工作很忙，无暇顾及孩子是人之常情。,非扭曲
4915,你正在努力考研，此时你女朋友抱怨你最近忽视了他,考研再紧张，也会有空闲的时候，要利用这些时间好好陪陪她，不要让她瞎担心。,非扭曲
4916,你最近夜不归宿，父亲找你谈话，言语中有些激动与愤怒。,我忍无可忍，父亲根本无法理解现代年轻人，他只知道责备我，他一定希望我成为一个平凡的人，就像他一样。,读心术
4917,你的父亲去世了，你十分悲伤。,我的父亲离开了，我活着也没意思了,非黑即白
4918,你想办一场盛大的结婚典礼，但是发现自己没有钱支付不起彩礼钱。,都怪我，干了这么多年还这么穷，甚至连这些钱都凑不上，我可真是个废物。,乱贴标签
4919,同学们都出去了，你一个人待在教室，感到自己有些孤独。,过去的四年对我来说基本上是人间地狱（新班级，朋友越来越少）,算命
4920,父母最近在吵架，没有太管你。,每天都在我面前发疯，然后也不管我，有他们这么做父母的吗。我真是有一对不称职的父母，连我都照顾不好，只关心他们自己，简直不配做我的家长。,过度泛化
4921,你一直在处理一项工作，今天上午一上午，你都没有什么进展。,这个活简直不是人干的，是不是有谁针对我啊,读心术
4922,你觉得室友好像天天关系很好，但你无法融入。,自己一个人也挺好的，无拘无束，虽然听起来很疯狂，但却是真实的。,非扭曲
4923,父母最近在吵架，没有太管你。,我是如此沮丧和兴奋，我只需要生命中有人来爱我，我是一个破碎的混蛋。,乱贴标签
4924,你管教孩子时，孩子们开始顶嘴，表达自己的意见，甚至公然反对你。,我觉得我的余生都在追赶人们在他们十几岁时所做的事情。 我会充满遗憾。,过度泛化
4925,你和最要好的朋友发生了争执，你们互不相让，表示要绝交。,她的脾气我还不清楚，来得快去得也快，都在气头上不好说话，冷静冷静就好了。她一定是个非常情绪化的人，这种人根本无法好好相处。,乱贴标签
4926,你最近夜不归宿，父亲找你谈话，言语中有些激动与愤怒。,从小到大没有哪天让父亲开心过，有我这么糟心的女儿他怎么会好过，怎么会有我这么不孝的女儿。,个人化归责
4927,你加入的社团也没交到朋友，熟人都没有,在这我竟然一个朋友都交不到，他们真是没眼光，完全看不出我的与众不同,非扭曲
4928,你一直以为自己是公司最出色的员工，但是你听见老板并不是如此认为。,老板就是在故意针对我吧，我明明挺努力的，他还挑剔,算命
4929,走在路上，一只流浪狗冲过来咬了你。,好疼，打疫苗还要花钱，我太倒霉了,非扭曲
4930,你看到妻子日夜专心于孩子，内心感到说不出的寂寞,她也是为了这个家，孩子是我们共同的，她喜欢孩子，在孩子身上有更多的精力也很正常,非扭曲
4931,你是一名医生，患者来医闹了。,碰上这样的事，同事们现在一定在对我指指点点，嘲讽我,读心术
4932,周围的人跟别人说了你喜欢隔壁班男生的秘密，还传到了你的耳朵里。,算了吧，也不是什么不好的事情，人之常情,非扭曲
4933,你最近想看自己的毕业照，但你怎么也找不到了。,得到了一个警醒，下次一定要好好收拾自己的东西。,非扭曲
4934,走在路上你感觉饿了，但周围一家饭店都没有,饿得快死了，我的脸色一定看起来很差，是路过的人都会怀疑我的精神状态的程度,算命
4935,别人说你脸色不好仿佛别人欠了你的钱,这当然是我必须要偿还的债，没能很快治好他，要是我再厉害一点就不会发生这样的事情了,个人化归责
4936,上级将远超于你的工作量分配给了你，你感觉太累了。,我需要继续提高自己的工作能力，或者换一份自己能够适应的工作,非扭曲
4937,你最近在父亲的手机里 发现了小三的微信。,我觉得父亲是对的，他已经受不了我们这个家了。,非扭曲
4938,你在外地打工，突然电话打过来，你的父母去世了。,我必须马上赶回去见他们最后一面！从今天起一切都需要我自己去抗，我一定要勇敢，带着父母对我的期待好好地活下去,非扭曲
4939,你加入的社团也没交到朋友，熟人都没有,我在社团都没有朋友，寝室关系也一般，平时上课也不说话，我这辈子注定孤独。,过度泛化
4940,你检测出了脑肿瘤，很彷徨，感到很害怕。,肯定是有人害我我才会得病的。,读心术
4941,父母有些过度干涉你的生活了，你最近做的事情，父母经常过问。,可能我过于疏忽，没有及时报告行程给他们，让他们心生忧虑，他们的行为其实是我的责任。,个人化归责
4942,你定的酒店告诉你，酒店已经满员了，很显然你没有订上酒店。,连个酒店都订不好，我的人生就是一场彻底的失败，真是无药可救。,过度泛化
4943,母亲怀了另一个孩子，无法照顾你,这个小生命真的是太可恶了，她抢走了妈妈的注意力，我将来一定不会再被妈妈照顾了,算命
4944,很不幸，你最近很难受，还没查出来具体疾病。,如果有时间的话，我会抽空去医院检查一下，尽早做出诊断。,非扭曲
