Original Text,Label,Emotional Reasoning,Overgeneralization,Should Statements,Personalization,Mental Filter,Disqualifying the Positive,Jumping to Conclusions,Labeling and Mislabeling,Magnification and Minimization,All-or-Nothing Thinking,text_length
"Tại sao lúc nào cũng như vậy, tôi là kẻ thất bại bẩm sinh phải không?",1,0,0,0,0,0,0,0,1,0,0,16
"Giáo viên nói tôi học tốt môn này, nhưng tôi nghĩ chỉ là do tôi chăm chỉ hơn một chút thôi.",1,0,0,0,0,0,1,0,0,0,0,21
"Khi còn nhỏ, tôi đã bị một người xâm hại, tôi vẫn luôn canh cánh trong lòng. Dù tôi đã từng bị xâm hại khi còn nhỏ, tôi vẫn có thể có khả năng yêu và được yêu. Đây không phải là điều đáng xấu hổ.",0,0,0,0,0,0,0,0,0,0,0,46
"Tài liệu ôn tập tôi chuẩn bị hoàn toàn không khớp với bài thi. Tôi nghĩ thật phục, với vận may này của tôi, tôi nên đi mua vé số, chắc chắn sẽ trúng.",0,0,0,0,0,0,0,0,0,0,0,34
"Bạn gái tôi trước đây thường ngủ lúc 10 giờ và dậy lúc 5 giờ để chạy bộ? Sau khi hẹn hò với tôi thì ngủ lúc 11 giờ, sáng phải 8 giờ mới dậy, trưa còn phải ngủ. Tại sao vậy?",0,0,0,0,0,0,0,0,0,0,0,42
"Tôi và bạn bè hàng ngày cùng nhau ăn cơm, đột nhiên một ngày cô ấy không đến tìm bạn ăn cơm và tôi nghĩ Không ai ăn cơm cùng tôi, tôi đúng là một sao chổi!",1,0,0,0,0,0,0,0,1,0,0,37
"Tôi theo đuổi một cô gái, trò chuyện vui vẻ với cô ấy, rồi khi sắp chia tay tôi mới theo đuổi cô ấy, bây giờ đột nhiên phát hiện gia đình cô ấy rất giàu, tôi phải làm sao?",0,0,0,0,0,0,0,0,0,0,0,40
"Công ty cũ của tôi hoạt động không hiệu quả nên đã đóng cửa, vì vậy tôi đã không có việc làm nửa năm rồi. Giờ tìm việc làm cũng khó, tôi như vậy cũng là bình thường, thời gian này cứ tạm bợ sống đã, cố gắng thêm chút nữa, sẽ ổn thôi.",0,0,0,0,0,0,0,0,0,0,0,54
"Tôi cho rằng mọi người đang nghĩ tiêu cực về tôi và sẽ không thích tôi, do đó tôi có thể tỏ ra rất xa cách và rất khó để làm quen. Nhưng nhìn chung, tôi cảm thấy vô vọng như thể mọi thứ đối với tôi sẽ không bao giờ thay đổi.",1,0,0,0,0,0,0,1,0,0,0,53
"Trường đột nhiên mất điện, làm hỏng các thiết bị điện của tôi. Bây giờ hỏng đồ điện, tháng sau biết đâu một ngày nào đó tôi cũng sẽ bị cháy chết, tôi rất chắc chắn.",1,0,0,0,0,0,0,1,0,0,0,36
"Sống mệt mỏi quá, cơm ơi, tôi thực sự cảm thấy mình biến thành một con quái vật rồi, tôi không thích bản thân như thế này chút nào, không thích thế giới này chút nào.",1,0,0,0,0,0,0,0,1,0,0,36
Mình không được phép nghi ngờ khả năng của bản thân.,1,0,0,1,0,0,0,0,0,0,0,11
"Tôi đã vất vả làm việc, đồng nghiệp trực tiếp nhận công lao. Tôi không thích những thủ đoạn đấu đá trong công sở.",0,0,0,0,0,0,0,0,0,0,0,24
Tính cách vô cảm thường được hình thành như thế nào? Đặc biệt là trong công việc sẽ thể hiện rõ hơn với cấp dưới.,0,0,0,0,0,0,0,0,0,0,0,25
"Hiện tại tôi có ý nghĩ muốn chết rất mãnh liệt, thậm chí nghĩ đến việc tự tử tôi cảm thấy nhẹ nhõm, hơn nữa tôi khó ngủ, kém ăn, có thể không ăn gì cả ngày, sợ tiếp xúc với người lạ, sẽ cảm thấy không thoải mái toàn thân",1,1,0,0,0,0,0,0,0,0,0,51
"Thế giới rác rưởi này, thật muốn chết.",1,0,0,0,0,0,0,0,1,0,0,8
Tôi phải khỏe mạnh rồi,0,0,0,0,0,0,0,0,0,0,0,5
"Tôi chỉ đóng góp một ý kiến nhỏ thôi, quyết định cuối cùng là của cả nhóm.",1,0,0,0,0,0,0,0,0,1,0,17
"Tôi và bạn bè mỗi ngày đều ăn cơm cùng nhau, đột nhiên một ngày cô ấy không đến tìm tôi ăn cơm. Sao lại im lặng không đến tìm mình nhỉ? Chắc chắn là có người nói xấu mình với cô ấy rồi.",1,0,0,0,0,0,0,1,0,0,0,44
"Mẹ chồng chê tôi vụng về, không đủ khéo léo. Tôi nghĩ không giận, không giận, dù sao cũng không phải sống cùng bà ấy, một năm cũng chỉ ở cùng nhau có hai ngày, nhịn một chút là qua.",0,0,0,0,0,0,0,0,0,0,0,40
"Tôi đã lâu rồi không cảm thấy tuyệt vọng như vậy, tất cả những khoảng thời gian tươi đẹp mà tôi có dường như đều vô nghĩa.",1,0,0,0,0,0,0,0,0,0,1,27
Tôi đã tặng quà cho bạn tôi vào ngày sinh nhật của cô ấy. Món quà của tôi nhỏ hơn nhiều so với những món quà khác.,1,0,0,0,0,1,0,0,0,0,0,27
"Tại sao lại mưa dầm thấm lâu, cảm lạnh sốt mất ngủ cùng lúc đến vậy, ngực lại còn khó thở nữa, tôi đã có thể dự cảm được điều gì sẽ xảy ra sau đó, ngày mai thực sự không muốn đi học, khó chịu quá, tôi không muốn đi học",1,0,0,0,0,0,0,1,0,0,0,52
"Bạn bè khen tôi giỏi, nhưng tôi thấy mình còn nhiều thiếu sót.",1,0,0,0,0,0,1,0,0,0,0,13
"Vì mâu thuẫn giữa chúng tôi, bạn trai tôi tâm trạng không tốt, rất buồn bã, nhưng tôi không biết phải làm gì? Cũng không biết nói những lời nào có thể giải tỏa cảm xúc hiện tại của anh ấy?",0,0,0,0,0,0,0,0,0,0,0,41
"Yêu xa, hơn một năm mới gặp 5 lần, đối phương không chủ động hẹn hò, trò chuyện cũng rất nhạt nhẽo, giữa chừng đã chia tay một lần, sau một tháng tôi cầu xin hàn gắn, mọi chuyện đều nói nghe theo tôi, tôi có nên tiếp tục không?",1,0,0,0,0,1,0,0,0,0,0,50
"Dù đã học bài rất kỹ, tôi vẫn chỉ tập trung vào những phần mình cảm thấy chưa nắm chắc.",1,0,0,0,0,1,0,0,0,0,0,20
"Tôi học rất kém, dù đã cố gắng học nhưng kết quả vẫn không như ý. Học kém, tôi đúng là một con heo ngu ngốc.",1,0,0,0,0,0,0,0,1,0,0,26
"Bạn trai của tôi gọi điện cho tôi, nói rằng anh ấy cần thêm không gian. Tất cả mọi người đều không yêu tôi, bao gồm cả anh ấy, mọi người sẽ chỉ nghĩ tôi là gánh nặng.",1,0,0,0,0,0,0,1,0,0,0,38
"Điểm số giảm sút, đôi khi trong đầu hiện lên cảnh nhảy lầu. Đứng trên lầu luôn có cảm giác muốn nhảy xuống nhưng não lại tự kiểm soát.",1,0,0,0,0,0,0,0,0,0,1,29
"Càng ngày càng không vui, đầu óc đơ ra, sống như một cái xác không hồn",1,0,0,0,0,0,0,0,1,0,0,16
"Gần như bất cứ điều gì cũng có thể làm tôi tức giận bây giờ. Cho dù đó là tôi va ngón chân, mẹ tôi ho hay hàng xóm tạo ra tiếng động nhỏ nhất khi đổ rác",1,0,0,0,0,0,0,0,0,1,0,38
"Tôi vừa nhận được một lời khen, nhưng tôi cứ nghĩ về việc tôi đã làm chưa đủ tốt.",1,0,0,0,0,1,0,0,0,0,0,19
Tôi sợ uống caffeine hoặc ăn bất cứ thứ gì có thể gây lo lắng hoặc làm trầm trọng thêm cảm giác của mình.,0,0,0,0,0,0,0,0,0,0,0,24
"Nói là đi chơi cùng nhau, nhưng tôi lại bị cho leo cây. Cô ấy làm như vậy là để xem tôi gặp chuyện cười phải không?",1,0,0,0,0,0,0,1,0,0,0,27
"Kiến thức sách vở là kiến thức sách vở, trong thực tiễn cụ thể, khi dùng chánh niệm để xử lý những cảm xúc tiêu cực của bản thân, nó có những kỹ thuật thực tế và những điều cần lưu ý gì?",0,0,0,0,0,0,0,0,0,0,0,43
"Rất ngưỡng mộ những người xử lý công việc một cách thành thạo, giao tiếp xã giao như nước chảy mây trôi. Tôi luôn vô thức tỏ ra rụt rè, làm thế nào để có được khả năng đó?",0,0,0,0,0,0,0,0,0,0,0,39
"Đi tập gym cũng vô ích, tôi vẫn sợ đối mặt với cuộc sống, thường xuyên rơi vào hoảng loạn, không nhìn thấy con đường phía trước. Tôi không đến trường, mỗi ngày ở nhà làm một kẻ vô dụng, chỉ chờ thi đại học rồi thi đại học một cách tùy tiện. Nhưng thi đậu thì sao chứ, liệu có vẫn không thể hoàn thành việc học không, vậy thì cuộc đời này của tôi coi như hết cứu rồi",1,0,0,0,0,0,0,1,0,0,0,81
"Tuần tới lại phải đi lấy thuốc rồi, mỗi lần lấy thuốc mất hơn 1/4 tiền sinh hoạt. Tôi thật hoang phí",1,0,0,0,0,0,0,0,1,0,0,22
"Chắc chắn là do tôi không đủ hiểu chuyện, không thể duy trì tốt mối quan hệ của bố mẹ nên họ mới trở thành như vậy, tôi đúng là một đứa trẻ vô dụng.",1,0,0,0,1,0,0,0,0,0,0,35
"Tôi không thể nói được nữa. Tôi không thể nói bất cứ điều gì. Tôi không thể cung cấp thêm thông tin. Tôi cảm thấy không có gì bên trong. Tôi biết tôi có thể tích cực hơn và tôi đã từng – nhưng bây giờ tôi không thể. Việc liên tục bị nhắc nhở chỉ khiến tôi cảm thấy ngu ngốc, vô dụng và không đáng yêu.",1,0,0,0,0,0,0,0,0,1,0,68
Tôi phải luôn nỗ lực hết sức mình.,1,0,0,1,0,0,0,0,0,0,0,8
"Tôi đang nói chuyện với ai đó, điện thoại của đối phương reo nhưng anh ấy không nghe máy. Dù anh ấy không nói ra miệng, nhưng trong lòng chắc chắn đang trách tôi nói chuyện mãi, hại anh ấy không nghe được điện thoại.",1,0,0,0,0,0,0,1,0,0,0,45
"Công ty nên có chính sách hỗ trợ nhân viên tốt hơn, không nên bóc lột sức lao động.",1,0,0,1,0,0,0,0,0,0,0,19
Tôi nghĩ mọi người ở đây không thích tôi và đánh giá tôi mọi lúc.,1,0,0,0,0,0,0,1,0,0,0,15
Tôi được đối xử đặc biệt nhưng tôi nghĩ chắc là họ nhầm tôi với ai đó quan trọng hơn.,1,0,0,0,0,0,1,0,0,0,0,20
"Gần đây tôi có thai, cảm thấy rất khó chịu. Tôi nghĩ mang thai là hình phạt mà ông trời dành cho phụ nữ, nếu không thì sao lại đau khổ đến vậy.",1,1,0,0,0,0,0,0,0,0,0,33
Đã ba tháng rồi và tôi không thể ngừng nghĩ về họ.,0,0,0,0,0,0,0,0,0,0,0,12
"Thấy quả báo của hắn đến rồi, tôi vui quá. Đúng vậy, tôi là một kẻ xấu.",1,0,0,0,0,0,0,0,1,0,0,17
"Sếp nói tôi có khả năng phân tích vấn đề sắc bén, nhưng tôi chỉ làm theo các bước phân tích cơ bản thôi.",1,0,0,0,0,0,1,0,0,0,0,24
"Gần đây tôi không về nhà vào buổi tối, bố tôi tìm tôi nói chuyện, lời nói có chút kích động và tức giận. Con gái và con trai là những thiên thần, tôi rất yêu chúng.",0,0,0,0,0,0,0,0,0,0,0,37
"Không nhận được tin nhắn là suy nghĩ lung tung, mấy ngày không nhận được là tâm trạng u ám.",1,0,0,0,0,0,0,1,0,0,0,20
Tôi cần phải có một cuộc sống hoàn hảo như trên mạng xã hội.,1,0,0,1,0,0,0,0,0,0,0,14
"Tôi đã xử lý một công việc, cả buổi sáng hôm nay, tôi không có tiến triển gì. Vì máy tính của tôi không hoạt động, tôi luôn cảm thấy không hiệu quả.",1,0,0,0,0,0,0,0,0,0,1,33
"Tôi cũng sắp không chịu nổi nữa rồi, công việc, cuộc sống, tình cảm đều thất bại đặc biệt. Cảm thấy trên thế giới này không còn gì tốt đẹp đáng để tôi lưu luyến nữa, không biết khi nào tôi cũng nên nói lời tạm biệt với thế giới này",1,0,0,0,0,1,0,0,0,1,0,51
"Tôi là một người rất tệ, đừng bao giờ đặt hy vọng vào tôi.",1,0,0,0,0,0,0,0,1,0,0,14
"Đôi khi tôi nghĩ về những câu hỏi vô lý, rồi tôi trở nên đặc biệt khó chịu, có cảm giác như sắp không sống nổi nữa. Đôi khi tôi còn vô cớ phát cáu hoặc khóc, có phải tôi bị trầm cảm không?",1,1,0,0,0,0,0,0,0,0,0,44
"Tôi làm việc cùng đồng nghiệp, tôi cảm thấy mình gánh nặng hơn, còn họ thì nhẹ nhàng hơn. Trong sự so sánh vô thức này, tôi dần cảm thấy mất cân bằng tâm lý, công việc dường như bắt đầu không còn hấp dẫn tôi như trước nữa, tôi hình như đã mất hứng thú với nó.",1,1,0,0,0,0,0,0,0,0,0,58
Tôi không tốt chút nào.,1,0,0,0,0,0,0,0,1,0,0,5
Trên thế giới này căn bản không ai quan tâm;; chết rồi chắc cũng không ai biết đâu nhỉ.,1,0,0,0,0,0,0,1,0,0,0,19
"Haizz, tôi thật vô dụng. Người ta có bạn gái rồi, tôi vẫn còn nhớ người ta, ha ha ha ha ha. Hôm qua anh ấy nói với tôi rằng anh ấy không vui chút nào khi ở bên tôi. Tôi nói vậy thì chia tay đi. Anh ấy không trả lời tôi. Tôi không biết anh ấy nghĩ gì. Có những người như vậy đó, không yêu bạn nhưng lại hành hạ bạn.",1,0,0,0,0,0,0,0,1,0,0,74
Giáo viên guitar của tôi nói tôi cần chỉnh lại tư thế. Tôi đã luyện tập nhưng tôi không đạt được bất kỳ tiến bộ nào.,1,0,0,0,0,0,1,0,0,0,0,26
"Tôi đi trên đường và cảm thấy đói nhưng xung quanh không có nhà hàng nào. Tôi nghĩ tôi ra ngoài ăn một bữa cũng xui xẻo đến vậy, sau này chắc chắn tôi làm gì cũng xui xẻo. Cuộc sống xui xẻo này không bao giờ kết thúc.",1,0,1,0,0,0,0,0,0,0,0,49
"Sau khi vào đại học, tôi luôn cảm thấy có quá nhiều việc, nhưng lại cảm thấy chất đống mà không biết bắt đầu từ đâu, rõ ràng mỗi ngày đều làm, nhưng vẫn cảm thấy cuộc sống lộn xộn, trong lòng tràn đầy cảm giác thất bại",1,0,0,0,0,0,0,0,0,0,1,48
Tôi sinh ra đã là một gánh nặng.,1,0,0,0,0,0,0,0,1,0,0,8
"Gần đây tôi cảm thấy việc học hơi khó khăn, luận văn viết khiến tôi đau đầu, giáo viên đã tìm tôi nhiều lần vì luận văn. Tôi không thể viết luận văn khiến giáo viên hài lòng, cũng không thể tìm được công việc khiến bố mẹ hài lòng, càng không thể tìm được bạn đời khiến tôi hài lòng.",1,0,0,0,0,0,0,1,0,0,0,61
"Tôi được mời đi ăn tối, nhưng tôi nghĩ chắc họ chỉ mời cho vui thôi.",1,0,0,0,0,0,1,0,0,0,0,16
"Tôi bị ép chụp ảnh khỏa thân, tôi rất khó chịu, không dám nói cho người khác biết. Tất cả là tại tôi, nếu không phải tôi tự mình ra ngoài, lại uống nhiều rượu như vậy, làm sao có thể bị đưa đi, nếu không phải tôi tự mình giận dỗi gia đình, mọi thứ đều bắt nguồn từ tôi, bắt nguồn từ tôi.",1,0,0,0,1,0,0,0,0,0,0,65
"Gần đây tôi cảm thấy chiều cao của mình không được lý tưởng lắm. Hiện tại tôi lùn, không có nghĩa là sau nay cũng lùn, có thể giai đoạn phát triển của tôi chưa đến.",0,0,0,0,0,0,0,0,0,0,0,36
"Cha mẹ thúc giục tôi kết hôn và sinh con, tôi cảm thấy rất khó chịu. Tôi nghĩ tôi còn không tìm được một người phù hợp với mình, làm sao có thể có một cuộc hôn nhân hạnh phúc được?",1,0,0,0,0,0,0,1,0,0,0,41
"Điều đó, cộng với rất nhiều chuyện khủng khiếp khác trong các mối quan hệ (chủ yếu là tình bạn), đã khiến tôi rơi vào trạng thái cảnh giác liên tục, nơi tôi không thể tận hưởng sự bầu bạn của bạn bè vì tôi liên tục suy nghĩ làm thế nào để khiến >họ< tận hưởng sự bầu bạn của mình.",1,0,0,0,0,0,0,0,0,1,0,62
"Trượt đại học, phân vân không biết nên đi ôn thi ở đâu, cảm thấy cha mẹ áp lực rất lớn, học phí rất đắt, sợ năm sau không đạt được kỳ vọng của họ.",0,0,0,0,0,0,0,0,0,0,0,35
"Sếp khen mình có khả năng thích nghi tốt, nhưng mình chỉ đang cố gắng làm theo yêu cầu thôi.",1,0,0,0,0,0,1,0,0,0,0,20
"Bố mẹ tôi đã gần sáu mươi tuổi, quanh năm làm nông đều mang bệnh trong người, gần đây thường xuyên nói rất mệt mỏi và tôi nghĩ Sau này tôi cũng sẽ giống bố mẹ tôi thôi, con cái tôi cũng sẽ không để tôi hưởng phúc.",1,0,1,0,0,0,0,0,0,0,0,48
"Gần đây tôi không về nhà qua đêm, bố tôi tìm tôi nói chuyện, giọng nói có vẻ kích động và tức giận. Tôi nghĩ bố mắng tôi tôi rất buồn, tôi không biết mình đã làm sai ở đâu, tại sao lại mắng tôi, tôi không muốn về nhà nữa, về nhà là buồn.",1,1,0,0,0,0,0,0,0,0,0,55
"Đồng nghiệp của tôi vào công ty cùng năm, tôi cảm thấy cô ấy luôn muốn lấn át tôi. Tôi luôn mắc lỗi, nhưng bây giờ có vẻ như tôi chỉ làm hỏng mọi thứ mà chưa bao giờ mang lại bất kỳ khía cạnh tích cực nào cho mối quan hệ.",1,0,0,0,0,0,0,0,0,0,1,52
