Original Text,Emotional Reasoning,Overgeneralization,Should Statements,Personalization,Mental Filter,Disqualifying the Positive,Jumping to Conclusions,Labeling and Mislabeling,Magnification and Minimization,All or Nothing Thinking
"Cơm ơi, tôi có lẽ thực sự không nên kết hôn, hôn nhân càng làm người ta đau khổ, càng khiến tôi muốn giải thoát... Bạn không thể tưởng tượng được từ mùng 10 Tết đến giờ đã xảy ra những chuyện nực cười nào... Bố mẹ tôi đã đối xử với tôi như thế nào, và người chồng tôi tự chọn đã làm gì. Những chuyện này tôi chỉ cần nghĩ đến là biết cuộc đời sau này sẽ khổ sở đến nhường nào, lúc đó có lẽ tôi đã có con rồi, tuổi thơ của tôi là một bi kịch, tôi không muốn con tôi sau này cũng phải đau khổ.",0,0,1,0,1,0,1,0,0,0
Một người vốn dĩ cởi mở nếu vì một kẻ rác rưởi như tôi mà không cởi mở nữa;;;;;;; tôi đang phạm tội.,0,0,0,0,0,0,0,1,0,0
Tôi thật vô dụng,0,0,0,0,0,0,0,1,0,0
"Năm nay, là năm tôi lớn lên, buồn nhất, cũng là khởi đầu của sự không vui sau này.",0,0,0,0,0,0,1,0,0,0
"Cảm thấy mỗi ngày mình đều sống trong hố sâu đau khổ, mỗi ngày đều muốn kéo mình ra nhưng lại càng ngày càng lún sâu hơn.",0,0,0,0,1,0,0,0,0,0
"Tôi cũng vậy, cảm thấy mình chẳng có ích gì, không thể trở thành niềm tự hào của bố mẹ, tôi chỉ là một người đáng ghét, tôi không có hy vọng vào ngày mai.",0,0,0,0,0,0,1,1,0,0
"Tôi năm nay 13, 14 tuổi rồi, không muốn đi học, có lỗi với bố mẹ. Tôi quá tệ. Luôn làm họ tức giận, sau này họ có lẽ sẽ còn tức giận nhiều lần nữa. Nhưng nếu chết đi, họ chỉ buồn lần cuối cùng, không có tôi, sẽ tốt hơn.",0,0,0,0,0,0,0,1,0,0
"Cơm ơi, cuộc sống thực sự rất khó khăn, tôi như một con ếch ngồi đáy giếng.",0,0,0,0,0,0,0,1,0,0
"Cơm ơi, tôi đột nhiên muốn tìm một người để yêu, trai hay gái đều được, tốt nhất là giống tôi, tôi chỉ muốn biết hai người bị trầm cảm ở bên nhau, là cùng nhau cứu rỗi hay cùng nhau đi đến kết thúc, tôi phát hiện cả hai kết cục đều không thay đổi, nhưng thế giới này sẽ không còn ai có thể cứu tôi nữa.",0,0,0,0,0,0,1,0,0,0
Không ai yêu tôi là do tôi đáng đời.,0,0,0,0,0,0,1,0,0,0
"Buồn quá cơm ơi, tôi phát hiện tôi là một cô gái rất tệ, đôi khi tôi cũng mong ông trời có thể ưu ái tôi một chút về sức khỏe;; thì tôi sẽ sống với lòng biết ơn.",0,0,0,0,0,0,0,1,0,0
"Là một kẻ điên, chết không đau, xuống trước thăm dò đường cho bạn bè.",0,0,0,0,0,0,0,1,0,0
"Ghét bản thân quá. Vô dụng, nhát gan đến thế",0,0,0,0,0,0,0,1,0,0
Đồ bỏ đi,0,0,0,0,0,0,0,1,0,0
"Tôi luôn tự nhủ đây là ngày cuối cùng, nhưng không bao giờ là như vậy, tôi thật vô dụng, haizz",0,0,0,0,0,0,0,1,0,0
"Ghét bản thân, yếu đuối quá, sao cảm lạnh cả tháng rồi mà vẫn chưa khỏi",0,0,0,1,0,0,0,0,0,0
"Cảm thấy cuộc sống thật khó khăn, tôi nợ một ít tiền trên Huabei và mẹ phải trả giúp tôi. Tôi giống như một trò đùa trong mắt họ",0,0,0,0,0,0,1,1,0,0
"Hãy đưa tôi đi nhanh lên, tôi thực sự cảm thấy mình sắp phát điên rồi",0,0,0,0,0,0,0,1,0,0
Tôi thật bệnh hoạn,0,0,0,0,0,0,0,1,0,0
"Không thể sống một cách sảng khoái, cũng không thể chết một cách thoải mái",0,0,0,0,0,0,0,0,0,1
Vai trò mà tôi đang đóng bây giờ thực sự khiến tôi cảm thấy… hơi kinh tởm… phải làm sao đây…,0,0,0,0,0,0,0,1,0,0
"Bạn biết không, tôi vẫn luôn chỉ là một kẻ tiểu nhân, một kẻ đạo đức giả. Thấy sát sinh luôn cảm thấy tàn nhẫn, nhưng khi ăn lại không hề có gánh nặng; thấy người khác ngược đãi động vật rất ghê tởm, nhưng bản thân cũng từng giết chết dế, châu chấu, và vài con chim. Con chó nhà mình bị kéo đi như vậy, cũng thờ ơ: ghê tởm những người xung quanh bàn về phim AV, nhưng bản thân lại lén lút xem rất vui. Bạn biết không, tôi thực sự là một kẻ tiểu nhân, phải không?",0,0,0,0,0,0,0,1,0,0
Nắng ấm sẽ không bao giờ trở lại.,0,0,0,0,0,0,1,0,0,0
Tôi cũng quá vô dụng rồi,0,0,0,0,0,0,0,1,0,0
Nếu tôi không đậu thì sao,0,0,0,0,0,0,1,0,0,0
Tôi không tìm thấy lý do để sống sót. Tôi thực sự rất khó khăn. Thật bất lực.,0,0,0,0,1,0,0,0,0,0
"Cơm ơi, bạn có biết không, thực ra có một khoảng thời gian rất dài tôi vô cùng ghét bản thân. Bây giờ cũng vậy. Nhưng, chỉ trong sự ghê tởm này tôi mới cảm thấy mình thực sự tồn tại, buồn quá, dường như thực sự sắp không thể kiên trì được nữa rồi, một bản thân kinh tởm như vậy. Chính bản thân cũng không muốn nhìn thấy nữa",0,0,0,0,1,0,0,0,0,0
"Chị ơi đừng như vậy, em hai mươi tuổi rồi, vì tính cách của mình mà mắc chứng trầm cảm và sợ xã hội rất nặng, đã ở nhà một năm rồi, về cơ bản là không dám ra ngoài gặp người khác, cũng không biết làm thế nào để giao tiếp trực diện với người khác, mỗi ngày sống như một cái xác không hồn, một cái điện thoại, một bữa ăn, một cái giường, một người sống mà như đã chết chính là em. Em định năm nay đi bệnh viện khám đây, chị hãy nghĩ kỹ xem, trên thế giới này thực sự không có ai mà chị còn vương vấn sao? Chúng ta cùng cố gắng nhé",0,0,0,0,0,0,0,1,0,0
"Trời không phái ai đến cứu rỗi tôi, có lẽ kiếp trước tôi là một kẻ gây nhiều tội ác, kiếp này là quả báo của tôi, tất cả là do tôi đáng phải nhận",0,0,0,0,0,0,0,1,0,0
"Mẹ tôi càng tốt với tôi bao nhiêu, tôi càng cảm thấy có lỗi với bà bấy nhiêu, tôi không đủ xuất sắc, có lỗi với bà. Hơn nữa tôi cảm thấy mình cũng không nhất định sẽ sống mãi, nếu tôi chết, đối với mẹ tôi mà nói, công sức mấy chục năm của bà sẽ đổ sông đổ bể… Haizz",0,0,0,1,0,0,0,0,0,0
"Ồ, đôi khi ghét là ghét, kinh tởm là kinh tởm, mọi người đều kinh tởm, chỉ là tôi không nghĩ đến mà thôi, thực sự kinh tởm. Thực sự, không có biểu cảm, không có lời nói thừa, thực sự kinh tởm, kinh tởm đến tột cùng.",0,0,0,0,0,0,0,1,0,0
"Không đúng, tôi vốn dĩ là đồ ngốc, làm phiền rồi, xin lỗi",0,0,0,0,0,0,0,1,0,0
"Mơ thấy bà ngoại rồi, bà ngoại rất vui vẻ và tốt bụng. Nhưng trong giấc mơ đều là ở cấp ba. Nhớ bà nội, nhưng bây giờ tôi quá tệ, quá vô dụng. Ghét bản thân quá.",0,0,0,0,0,0,0,1,0,0
"Cơm ơi, cảm thấy mình thật vô dụng, không biết yêu cũng không xứng đáng được yêu, muốn sự dịu dàng của đối phương cũng cảm thấy mình vượt quá giới hạn. Không biết ý nghĩa tồn tại của mình, vừa rồi đã đi bộ rất lâu bên ngoài, đi ngang qua trạm hiến máu muốn đi hiến máu để có vẻ hữu ích hơn một chút, kết quả là buổi tối họ không mở cửa. Không dám tùy tiện đi bộ bên ngoài, sợ người khác tìm tôi làm phiền người khác, càng sợ không ai tìm tôi.",0,0,0,0,0,0,0,1,0,0
"Tôi cũng không muốn nói gì với mẹ tôi, nhưng tôi quá đau khổ, phải quấy rầy, nếu không làm sao mà sống được, lý thuyết tôi đang học bây giờ không giúp được tôi nữa rồi, bây giờ tôi đang tìm kiếm sự giúp đỡ từ bên ngoài, trong lòng trống rỗng, không còn cách nào, không thể cầu xin tình yêu, xin một chút quấy rầy cũng được mà, tôi không may mắn đến thế",0,0,0,0,1,0,0,0,0,0
"Tôi khá buồn, tôi thực sự rất ngu ngốc.",0,0,0,0,0,0,0,1,0,0
"Chắc đàn ông cao khoảng 1m65 không xứng đáng có tình yêu đâu nhỉ, tôi đã sống rất nhẹ nhàng rồi",0,0,0,0,0,0,0,0,1,0
"Đi đi, đột nhiên tôi nhớ ra, bạn từng nói rằng đằng sau mỗi người mẹ mạnh mẽ đều có một người đàn ông nhu nhược. Tôi nghĩ tôi cũng vậy. Anh ta thực sự kinh tởm, là người đàn ông kinh tởm nhất mà tôi từng quen, không ai sánh bằng.",0,0,0,0,0,0,0,1,0,0
"Bố ơi;; bố về đi được không;; con thực sự không phải là người;; tại sao trước đây con lại đối xử với bố như vậy;; không vâng lời còn hay làm bố tức giận;; con hại bố bệnh mà ra đi đúng không;; đều là lỗi của con;; người như con tại sao còn có mặt mũi mà sống;; con muốn lên trời tìm bố, sống thực sự quá đau khổ quá giày vò",0,0,0,1,0,0,0,1,0,0
Đúng vậy. Họ đều là rác rưởi.,0,0,0,0,0,0,0,1,0,0
"Tôi ghét bản thân mình như một con búp bê rách nát cần được vá víu. Tôi mệt mỏi rồi. Nhưng tôi sẽ cẩn thận khử trùng từng vết thương trên cơ thể, che chắn kỹ bằng quần áo, và sáng hôm sau lại bắt đầu lại như thể mình chưa bao giờ tan vỡ.",0,0,0,0,0,0,0,1,0,0
"Lạnh và đói, muốn xuống ăn chút gì đó. Cả nhà đang vui vẻ nói chuyện, tôi sợ tôi xuống họ lại hỏi han đủ thứ, tôi không còn sức để nói. Tất cả bạn bè đều im lặng khi bạn gặp khó khăn, gia đình cũng lan truyền khắp nơi rằng tôi bị bệnh, tôi suýt chết, mất kiểm soát cảm xúc, muốn khóc đủ kiểu, nằm đó nước mắt không ngừng chảy. Nghĩ đến việc sau này phải uống thuốc mỗi ngày cũng khó chịu. Mệt quá. Sống thật vất vả.",0,0,0,0,1,0,0,0,0,0
"Cơm ơi, tôi lại đến đây. Tôi muốn chết, nhưng không thể chết. Tôi buồn quá, tất cả là do tôi gây ra.",0,0,0,1,1,0,0,0,0,0
"Tôi không còn tin rằng mình sẽ được yêu, cũng không thể yêu bản thân mình một cách trọn vẹn, không thể cảm nhận bất cứ điều gì, sự kết nối giữa người với người, với chính mình, một mình trong khoảng thời gian quá dài, chết đi",0,0,0,0,0,0,1,0,0,0
"Không nhà, không nơi nương tựa, vô dụng",0,0,0,0,0,0,0,1,0,0
"Một người như tôi không nên lập gia đình, đã làm lỡ dở hai người, hai sinh mệnh, và cũng làm lỡ dở hành trình của chính tôi. Tôi vẫn phải cố gắng sống, như vậy thực sự rất mệt mỏi, cứ như vậy mang gánh nặng trách nhiệm của mình, phải kiên nhẫn chờ đợi ngày tôi trở về. Mỗi ngày tôi đều rất vui vẻ, sẽ cười lớn, tính cách tốt, sẽ bao dung người khác, nhưng sâu thẳm trong lòng lại là sự buồn bã, chán ghét cuộc đời. Tôi đã nói với bạn bè và gia đình rồi,",0,0,1,0,0,0,0,0,0,0
"Một ngày rồi không ăn cơm, không đói, cũng không muốn ăn, hy vọng tối nay ngủ rồi có thể đột tử, không cần tỉnh lại nữa. Trong điện thoại đã để lại thư từ biệt, phòng trường hợp tôi đột ngột ra đi, cũng có thể giảm bớt nỗi đau của họ, và họ sẽ vui mừng cho tôi. Đương nhiên, vẫn hy vọng tôi sẽ không tỉnh lại.",0,0,0,0,0,0,1,0,0,0
"Cùng một cuộc sống, tại sao người khác lại vui vẻ, còn tôi thì ngày nào cũng soi mói, chắc chắn là lỗi của tôi",0,0,0,1,0,0,0,0,0,0
"Tôi giống như một con rối sống dưới ánh mặt trời, một xác chết di động.",0,0,0,0,0,0,0,1,0,0
"Thực ra đôi khi cũng mong có người kéo mình lên, nhưng sẽ không có đâu. Khi tôi khó chịu, họ chỉ nói tôi đáng đời. Tôi cũng muốn được yêu thương, quan tâm, thấu hiểu. Chắc là tôi không xứng đáng. Từ nhỏ đến lớn, tôi chỉ cảm nhận được sự ghét bỏ, ngay cả trời cũng ghét bỏ tôi. Mỗi lần sắp thoát ra được, lại tình cờ rơi vào đau khổ.",0,0,0,0,0,0,1,0,0,0
Bố mẹ và chị gái tôi không biết sao tôi có nhiều nước mắt đến vậy! Họ nghĩ tôi đặc biệt vô dụng! Tôi cũng thấy mình vô dụng! Chết đi thì tốt biết mấy,0,0,0,0,0,0,0,1,0,0
Tôi thực sự đã rất cố gắng nhưng vẫn không bằng người khác. Có lẽ tôi cũng nên chết đi,0,0,0,0,0,0,0,0,1,0
Tôi thực sự quá rác rưởi,0,0,0,0,0,0,0,1,0,0
"Tôi thực sự quá vô dụng, tôi cố gắng hết sức nhưng người khác lại có thể dễ dàng đạt được. Tại sao vậy?",0,0,0,0,0,0,0,1,0,0
"Vô nghĩa rồi, tôi không học nữa, không muốn gặp họ nữa, là họ xóa tôi trước, là lỗi của tôi",0,0,0,1,0,0,0,0,0,0
"Tôi sống thất bại quá, hầu hết những người xung quanh đều không biết tôi bị bệnh, tôi cũng không muốn nói nhưng tôi cũng muốn được an ủi",0,0,0,0,0,0,0,1,0,0
"Bây giờ nhìn lại, cuộc đời tôi ngay từ đầu đã là một bi kịch",0,0,0,0,1,0,0,0,0,0
Không ai cứu tôi,0,0,0,0,0,0,1,0,0,0
"Tại sao lại mưa dầm thấm lâu, cảm lạnh sốt mất ngủ cùng lúc đến vậy, ngực lại còn khó thở nữa, tôi đã có thể dự cảm được điều gì sẽ xảy ra sau đó, ngày mai thực sự không muốn đi học, khó chịu quá, tôi không muốn đi học",0,0,0,0,0,0,1,0,0,0
Cái bộ mặt buôn chuyện của họ thật kinh tởm,0,0,0,0,0,0,0,1,0,0
"Tôi là một người kinh tởm, muốn chết nhanh lên nhanh lên",0,0,0,0,0,0,0,1,0,0
Mãi mãi là người không được trân trọng,0,1,0,0,0,0,1,0,0,0
Tập thể thật giả dối.,0,0,0,0,0,0,0,1,0,0
"Có phải tôi rất lười, có phải tôi vô dụng, tôi ép mình làm việc, nhưng lại không làm tốt bất cứ điều gì; tôi thực sự luôn nghĩ rằng mình vô dụng; những cảm xúc lặp đi lặp lại, lần lượt làm tổn thương những người yêu thương tôi nhất; nếu có thể, hãy để tôi rời đi, tôi sẽ không trở thành gánh nặng và phiền toái của các bạn;",0,0,0,0,0,0,0,1,1,0
"Sống thật mệt mỏi, mỗi ngày đều đeo mặt nạ ra ngoài, chỉ khi buổi tối đóng cửa phòng mới dám tháo mặt nạ xuống, cảm thấy mỗi ngày đều sống như một cái xác không hồn, nếu không phải vì trên đời còn có một chú chó muốn bảo vệ, tôi cũng muốn không còn tồn tại nữa!",0,0,0,0,0,0,0,1,0,0
"Chăm sóc bản thân đã khó rồi, thực sự không nên thích người khác.",0,0,1,0,0,0,0,0,0,0
"Bây giờ thế nào rồi? Chắc là, đang sống dở chết dở trong sự tuyệt vọng liên miên.",0,0,0,0,1,0,0,0,0,0
Tôi thật hèn hạ,0,0,0,0,0,0,0,1,0,0
"Sau này tôi sẽ không còn bạn bè nữa, cô đơn quá, bất lực quá, tuyệt vọng quá",0,0,0,0,0,0,1,0,0,0
"Sau vụ tai nạn suýt chết, bạn tốt lại tìm được một người bạn tốt khác, mặc dù vài tháng không gặp mặt nhiều, nhưng họ vẫn tốt với tôi như ngày xưa, nhưng một người thấp kém như tôi lại nảy sinh khoảng cách, cảm thấy những mối quan hệ này nên kết thúc.",0,0,0,0,0,1,0,0,0,0
"Làm thế nào để bản thân trở nên phong phú hơn một chút, về mặt tinh thần, tôi đang chán nản như một đống bùn thối",0,0,0,0,0,0,0,1,0,0
"Tình sâu luôn bị phụ bạc, chỉ có tình bạc mới được nhớ mãi",0,1,0,0,0,0,1,0,0,0
"Trước đây tôi luôn nghĩ, mình không hợp với việc học, không hợp với việc vẽ, không hợp với việc kết bạn. Sau này mới phát hiện, mình không hợp với việc sống.",0,0,0,0,0,0,1,0,0,0
Tôi thực sự sắp biến thành phế liệu rồi,0,0,0,0,0,0,0,1,0,0
"Có ai đó như vậy không, sự ra đi của người ấy khiến bạn cảm thấy một phần linh hồn mình cũng thiếu mất… Phần này không thể bù đắp bằng thời gian… Mất đi là mất đi… Hết lần luân hồi này đến lần luân hồi khác, chỉ để tìm kiếm phần này, có lẽ kiếp này vẫn không tìm thấy, có lẽ kiếp sau cũng không tìm thấy… Vẫn cố chấp tìm kiếm, cho đến khi tìm thấy phần bị thiếu, có lẽ sẽ không bao giờ tìm thấy, cho đến khi hồn phách mình tan thành mây khói…",0,1,0,0,0,0,1,0,0,0
